osm_id,code,fclass,name,latitude,longitude
"3682670085",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3682670086",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3682670087",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3682670088",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3682670089",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3682670090",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3682670091",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3682670092",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3682670093",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3682670094",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3682670095",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3685021866",2511,convenience,Indomaret Kampung Tu,-4.552,105.221
"3686836191",2101,pharmacy,Apotek Kimia Farma,3.591,98.633
"3686899407",2101,pharmacy,Apotek Kimia Farma,3.783,98.684
"3686899409",2601,bank,Bank Mandiri Syariah,3.782,98.685
"3686899410",2602,atm,ATM BCA,3.783,98.685
"3686899411",2601,bank,Bank Muamalat,3.783,98.686
"3686899412",2602,atm,ATM Bank Mandiri Syariah PT,3.783,98.686
"3687942160",2111,clinic,Klinik Dr. Mansyur,3.553,98.631
"3687942161",2110,hospital,Rumah Sakit Umum Methodist,3.556,98.639
"3696232404",2601,bank,,0.527,101.449
"3696257721",2501,supermarket,Hypermart A. Yani,0.531,101.442
"3699773889",2301,restaurant,PLASA SOTO NUSANTARA,0.502,101.454
"3700491108",2505,department_store,Ace Hardware,0.532,101.448
"3700577969",2082,school,SDN 009 Kampung Medan,-0.430,101.719
"3700677885",2602,atm,ATM BNI,-3.853,102.314
"3707456776",2301,restaurant,Soto Minang Rumbai,0.569,101.443
"3707457404",2301,restaurant,Kota Buana Rumbai,0.561,101.443
"3707457405",2301,restaurant,Gulai Baung Rumbai,0.560,101.449
"3707457458",2301,restaurant,Sahara,0.569,101.443
"3707458474",2301,restaurant,Cuik Rumbai,0.558,101.452
"3707464811",2301,restaurant,Serba Lezat,0.535,101.431
"3707468726",2301,restaurant,Sop Tunjang Pertama,0.503,101.450
"3707468727",2301,restaurant,Serba Raso,0.503,101.453
"3707489122",2083,kindergarten,TK,-0.430,101.718
"3707524237",2502,bakery,Takadeli,0.535,101.431
"3707525350",2301,restaurant,Sate Tegal,0.535,101.433
"3707525861",2512,clothes,Yellow Baby,0.532,101.435
"3707526531",2301,restaurant,Bakso Populer,0.529,101.449
"3707526789",2301,restaurant,Empek empek Elin,0.537,101.459
"3707526975",2512,clothes,Balita Kidz,0.534,101.454
"3707528308",2602,atm,,0.522,101.448
"3707529843",2301,restaurant,RM Pak Datuk,0.513,101.433
"3707530850",2505,department_store,Matahari Dept Store,0.500,101.418
"3707530886",2501,supermarket,Hypermart Mall SKA,0.500,101.418
"3707539806",2301,restaurant,RM Pondok Gurih,0.491,101.454
"3707539909",2301,restaurant,Koki Sunda,0.486,101.454
"3707543194",2301,restaurant,Dendeng Batokok,0.500,101.456
"3707543960",2512,clothes,Siti Hajar Muslim,0.487,101.455
"3707543964",2512,clothes,Famos,0.487,101.455
"3707543966",2512,clothes,Shafira,0.487,101.455
"3707544892",2502,bakery,Van Hollano Bakery,0.510,101.447
"3707544948",2505,department_store,Hawai,0.510,101.447
"3707551608",2301,restaurant,Ayam Penyet Pemuda Semarang,0.555,101.435
"3707555446",2301,restaurant,Bebek Pak Slamet,0.562,101.432
"3707557708",2501,supermarket,O2 Swalayan,0.565,101.449
"3707694459",2741,picnic_site,Kuantan Regency Water Boom,0.538,101.468
"3707697043",2303,cafe,,0.528,101.457
"3710296374",2099,public_building,Bengkel Mobil,3.741,96.840
"3711487539",2099,public_building,LOKET PENJUALAN TIKET PESAWAT,3.740,96.840
"3711724070",2099,public_building,,3.739,96.840
"3713361202",2083,kindergarten,PAUD,3.741,96.837
"3713748314",2111,clinic,Klinik,-0.434,101.723
"3714518312",2564,car_wash,Dosmer Mobil,3.739,96.839
"3714519811",2082,school,TPA,3.740,96.838
"3714522070",2099,public_building,TPU,3.740,96.838
"3714927395",2518,beverages,AIR ISI ULANG,3.740,96.838
"3714927397",2503,kiosk,kios,3.740,96.838
"3714927399",2013,nursing_home,salon,3.740,96.838
"3714942780",2518,beverages,Warung kopi,3.740,96.840
"3714960961",2503,kiosk,kois,3.739,96.841
"3715047251",2564,car_wash,dosmer mobil,3.738,96.842
"3715060218",2083,kindergarten,TK,3.737,96.839
"3716505602",2541,car_dealership,DIALER MOBIL,3.735,96.845
"3716505603",2564,car_wash,DOSMER MOBIL,3.735,96.845
"3716505604",2543,doityourself,TOKO BANGUNAN,3.735,96.845
"3718232602",2565,car_sharing,,3.741,96.839
"3718647090",2111,clinic,BIDAN,-0.430,101.721
"3718647091",2111,clinic,Bidan,-0.435,101.719
"3718647092",2901,toilet,,-0.431,101.717
"3718647093",2901,toilet,,-0.431,101.718
"3718647094",2901,toilet,,-0.433,101.720
"3729252656",2110,hospital,Puskesmas Air Haji,-1.915,100.880
"3729254425",2082,school,SDN 07 Koto Panai,-1.916,100.879
"3729254535",2601,bank,BPR Gema Pesisir,-1.914,100.878
"3729273438",2082,school,SMPN 1 Linggo Sari Baganti,-1.909,100.878
"3729307225",2082,school,SMK-E Adi Karya,-1.907,100.875
"3729315441",2601,bank,Bank Nagari Capem Air Haji,-1.904,100.873
"3729315447",2602,atm,,-1.904,100.874
"3730046800",2082,school,SMA Negeri 1 Linggo Sari Baganti,-1.921,100.873
"3730144853",2082,school,SDN 09 Labuhan Tanjak,-1.929,100.882
"3730152091",2082,school,SDN 08 Tanjung Medan,-1.923,100.885
"3730152782",2082,school,SDN 11 Tanjung Medan,-1.927,100.893
"3730162637",2082,school,SDN 36 Labuhan Tanjak,-1.963,100.890
"3730165504",2082,school,SDN 35 Labuhan Tanjak,-1.982,100.872
"3730288684",2082,school,SDN 31 Kumpulan Banang,-1.939,100.898
"3730289316",2082,school,SMPN 3 Linggo Sari Baganti,-1.946,100.903
"3731208525",2082,school,SDN 12 Air Sikambing,-1.899,100.892
"3731208961",2082,school,SLB Linggo Sari Baganti,-1.925,100.918
"3731209135",2082,school,SDN 17 Alang Sungkai,-1.926,100.913
"3731211057",2082,school,SDN 21 Rantau Simalenang,-1.920,100.926
"3731213427",2110,hospital,PUSTU Muaro Gadang,-1.963,100.890
"3731215781",2301,restaurant,Pondok Flamboyan,-1.917,100.880
"3731219036",2512,clothes,Duffa Collection,-1.912,100.878
"3731219037",2546,computer_shop,Hafiza Computer,-1.914,100.879
"3731219229",2303,cafe,Ro-K Cafe,-1.919,100.881
"3731219787",2519,optician,Natura Optical,-1.919,100.881
"3731219789",2511,convenience,UD. Nabil,-1.919,100.881
"3731219790",2512,clothes,Gazza. M. Distro,-1.919,100.881
"3731219887",2601,bank,BRI Unit Air Haji,-1.918,100.881
"3731219888",2602,atm,ATM BRI Unit Air Haji,-1.918,100.881
"3731220956",2522,sports_shop,Air Haji Sport,-1.919,100.881
"3731221566",2301,restaurant,Kedai Nasi Ganti Salero,-1.917,100.880
"3731223794",2301,restaurant,Rumah Makan Siang Malam,-1.919,100.881
"3731224900",2543,doityourself,Heng Motor,-1.919,100.882
"3731224901",2517,shoe_shop,Toko Meri. M. Shoes,-1.919,100.882
"3731225128",2252,pitch,Air Haji Badminton Hall,-1.919,100.882
"3731225911",2512,clothes,Widit Fashion,-1.915,100.879
"3731229247",2301,restaurant,Ampera Linggo,-1.916,100.880
"3731230603",2525,mobile_phone_shop,Surya Cell,-1.914,100.879
"3731236479",2252,pitch,Hall Bulutangkis Kantor Camat Linggo Sari Baganti,-1.908,100.878
"3731257156",2301,restaurant,Sate Kambing Kartini,0.521,101.450
"3731264550",2602,atm,,0.492,101.438
"3731270279",2301,restaurant,RM Budhe,0.518,101.460
"3731348569",2082,school,SDN 15 Koto Merapak,-1.914,100.891
"3731349970",2082,school,MDA Koto Merapak,-1.915,100.889
"3731356189",2082,school,MDA Seroja Koto Panai,-1.919,100.883
"3731357558",2082,school,SDN 10 Lubuk Buaya,-1.918,100.904
"3731365216",2082,school,TK Aisyiyah 4 Koto Panai,-1.901,100.872
"3731369711",2541,car_dealership,Suzuki Elang Perkasa Motor,-1.904,100.873
"3732369559",2082,school,TK Pembina Air Haji,-1.921,100.873
"3732371285",2082,school,SDN 30 Tanjung Mudik,-1.924,100.894
"3732373320",2082,school,SDN 32 Muara Air Haji,-1.928,100.866
"3732375105",2402,motel,Penginapan Annisa,-1.922,100.884
"3732508980",2512,clothes,Muslim Center,0.532,101.448
"3732519512",2515,bookshop,Gramedia Book Store,0.500,101.418
"3732873417",2601,bank,Bank Mandiri,0.580,101.441
"3733833200",2518,beverages,WARUNG KOPI,3.738,96.842
"3733859894",2099,public_building,KANTOR PA,3.740,96.840
"3733859895",2099,public_building,KANTOR PA,3.740,96.840
"3733859897",2515,bookshop,foto copy,3.740,96.840
"3733860509",2099,public_building,Pos Ronda,3.740,96.840
"3733860521",2515,bookshop,foto copy,3.740,96.840
"3733860522",2518,beverages,warung kopi,3.740,96.840
"3735758498",2541,car_dealership,Bengkel NORA MOTOR,3.736,96.842
"3736898544",2401,hotel,Jungle Lodge,3.672,98.080
"3736932328",2512,clothes,Super Baby Shop,0.535,101.426
"3736946696",2301,restaurant,RM Melayu Hj. Upik,0.478,101.451
"3736971764",2601,bank,UPK SYARIAH,3.739,96.840
"3737050013",2101,pharmacy,Kimia Farma / Radisa,0.499,101.454
"3737077230",2301,restaurant,Warung Jowo,0.480,101.425
"3737134947",2512,clothes,Naswa Baby Shop,0.517,101.427
"3737644203",2099,public_building,BADAN DAYAH,3.739,96.836
"3737644211",2525,mobile_phone_shop,Counter Ponsel 33,3.738,96.834
"3737644213",2541,car_dealership,Dialer Honda Payung Agung,3.740,96.834
"3737644214",2541,car_dealership,Dialer Honda Payung Agung,3.740,96.834
"3737644215",2546,computer_shop,"Warung Internet, Pengetikan",3.741,96.835
"3737644217",2503,kiosk,Kantin Sekolah MAN,3.743,96.836
"3737644220",2512,clothes,Kios Penjual Baju,3.738,96.834
"3737644222",2516,butcher,Kios Penjualan dan Pemotongan Ayam,3.739,96.834
"3737644223",2516,butcher,Kios Penjualan dan Pemotongan Ayam,3.739,96.834
"3737644224",2516,butcher,Kios Penjualan dan Pemotongan Ayam,3.739,96.834
"3737647325",2516,butcher,Kios Penjualan dan Pemotongan Ayam,3.739,96.834
"3737647326",2516,butcher,Kios Penjualan dan Pemotongan Ayam,3.739,96.834
"3737647327",2516,butcher,Kios Penjualan dan Pemotongan Ayam,3.739,96.834
"3737647328",2543,doityourself,Kios Stiker,3.738,96.834
"3737647329",2543,doityourself,Kios Stiker,3.738,96.834
"3737647335",2503,kiosk,Kios,3.740,96.835
"3737647336",2503,kiosk,Kios,3.740,96.835
"3737647745",2905,hunting_stand,,3.744,96.836
"3737647761",2543,doityourself,Pangkas Rambut,3.739,96.834
"3737647762",2543,doityourself,Pangkas Rambut,3.739,96.834
"3737647763",2543,doityourself,Pangkas Rambut,3.739,96.834
"3737647767",2544,furniture_shop,Perabot Kayu,3.743,96.834
"3737647772",2546,computer_shop,"Pengetikan, Rental Komputer",3.740,96.836
"3737647778",2083,kindergarten,TK DHARMA WANITA,3.741,96.835
"3737647780",2543,doityourself,Toko Bangunan Sebab Jasa,3.740,96.834
"3737647784",2543,doityourself,Toko Beras,3.740,96.834
"3737647785",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647786",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647787",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647788",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647789",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647790",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647791",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647792",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647793",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647794",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647795",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647796",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647797",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.739,96.834
"3737647798",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3737647799",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3737647800",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3737647801",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3737647802",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3737647803",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3737647804",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3737647805",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.834
"3737647806",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3737647807",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3737647808",2543,doityourself,Toko Berbagai Bahan/Bumbu Masakan,3.740,96.833
"3737647817",2511,convenience,Toko Grosir,3.740,96.834
"3737647819",2543,doityourself,Toko Kelontong,3.738,96.835
"3737647822",2526,toy_shop,Toko Mainan,3.740,96.833
"3737647823",2541,car_dealership,Toko Mokas (Motor Bekas),3.740,96.835
"3737647824",2541,car_dealership,Toko Mokas (Motor Bekas),3.740,96.835
"3737647826",2512,clothes,Toko Olah Raga (Sport),3.740,96.835
"3737647831",2512,clothes,Toko Pakaian,3.738,96.834
"3737647832",2512,clothes,Toko Pakaian,3.738,96.834
"3737647836",2512,clothes,Toko Pakaian,3.739,96.834
"3737647839",2512,clothes,Toko Pakaian,3.739,96.834
"3737647840",2512,clothes,Toko Pakaian,3.739,96.834
"3737647841",2512,clothes,Toko Pakaian,3.739,96.834
"3737647843",2543,doityourself,Toko Pembuat Stempel,3.738,96.834
"3737647844",2543,doityourself,Toko Pengilingan Bumbu Dapur,3.739,96.834
"3737647848",2524,outdoor_shop,Toko Peralatan Sekolah,3.739,96.834
"3737647849",2512,clothes,Toko Perlengkapan Bayi,3.740,96.835
"3737647850",2511,convenience,Toko Purnama M. SIDDIQ. HR,3.740,96.834
"3737647851",2517,shoe_shop,Toko Sandal,3.739,96.834
"3737647855",2524,outdoor_shop,Toko Sepatu dan Sandal,3.739,96.834
"3737647860",2302,fast_food,Warung Kopi Mandret,3.740,96.834
"3737647861",2302,fast_food,Warung Kopi dan Mie,3.740,96.834
"3737647862",2306,food_court,Warung Makan,3.742,96.833
"3737647863",2302,fast_food,Warung Mie Kocok,3.740,96.835
"3737647864",2302,fast_food,Warung Nasi Bunda NANA,3.738,96.834
"3737647865",2302,fast_food,Warung Nasi Padang,3.739,96.835
"3739049216",2082,school,SD,-1.879,100.877
"3740026015",2951,comms_tower,Tower XL,-1.920,100.882
"3740028225",2951,comms_tower,Tower Telkomsel,-1.923,100.886
"3741466198",2301,restaurant,Iboih Inn,5.878,95.254
"3741466198",2404,guesthouse,Iboih Inn,5.878,95.254
"3741466199",2301,restaurant,O'ong - Norma Bungalows,5.877,95.254
"3741466199",2404,guesthouse,O'ong - Norma Bungalows,5.877,95.254
"3741501607",2721,attraction,Rafflesia Arnold flower,-0.245,100.350
"3741521529",2602,atm,BNI,5.873,95.257
"3741527630",2602,atm,,5.828,95.347
"3741552117",2602,atm,BRI,2.653,98.861
"3741552551",2721,attraction,Stone Chairs,2.677,98.840
"3741688283",2742,viewpoint,,-0.308,100.364
"3741688303",2016,market_place,food market,-0.302,100.372
"3741717366",2721,attraction,Hot Spring,3.225,98.516
"3743690914",2601,bank,Bank Mandari Chevron Minas,0.751,101.464
"3743695425",2601,bank,Bank BNI Rumbai,0.560,101.444
"3743696861",2602,atm,,0.559,101.434
"3743705725",2110,hospital,Klinik Al Misbah,0.565,101.449
"3743706930",2110,hospital,Rumah Sakit Andini Rumbai,0.560,101.438
"3745346640",2301,restaurant,,-0.685,100.281
"3748511397",2401,hotel,The Hills Bukittinggi Hotel & Convention,-0.306,100.368
"3750401171",2601,bank,Bank BTN,0.999,103.416
"3751133579",2602,atm,ATM BCA,-3.813,102.287
"3751140441",2602,atm,ATM BCA,-3.819,102.303
"3751153538",2602,atm,ATM BCA,-3.794,102.267
"3751158404",2601,bank,BANK TABUNGAN NEGARA,-3.792,102.263
"3751162044",2602,atm,ATM BCA,-3.793,102.263
"3751171903",2602,atm,ATM BCA,-3.819,102.295
"3751190525",2602,atm,ATM BCA,-3.824,102.292
"3751198564",2602,atm,ATM BCA,-3.801,102.271
"3751208701",2602,atm,ATM BCA,-3.767,102.270
"3751214694",2602,atm,ATM DANAMON,-3.824,102.292
"3751225775",2602,atm,ATM DANAMON,-3.816,102.302
"3751231563",2602,atm,ATM DANAMON,-3.766,102.269
"3751236578",2602,atm,ATM BII,-3.811,102.268
"3751237987",2602,atm,ATM Muamalat,-3.766,102.270
"3751239729",2602,atm,ATM BII,-3.819,102.295
"3751246475",2601,bank,BANK MEGA,-3.793,102.258
"3753846442",2951,comms_tower,Tower,-4.049,103.280
"3760718622",2303,cafe,Legend Coffee,5.180,97.147
"3763166263",2907,camera_surveillance,Tikungan maut ke kiri,0.304,100.992
"3766703669",2602,atm,"ATM BNI;ATM BRI;MasterCard;LINK;Cirrus;ATM BERSAMA;VISA;PRIMA;MEPS;ALTO;ATM BTN;ATM MANDIRI",-3.760,102.272
"3766703672",2602,atm,ATM BNI,-3.797,102.266
"3766704361",2602,atm,ATM BNI,-3.766,102.270
"3766706007",2602,atm,ATM BANK BENGKULU,-3.819,102.295
"3766707045",2602,atm,ATM BNI,-3.821,102.288
"3766707515",2602,atm,ATM BANK BENGKULU,-3.821,102.288
"3766711542",2602,atm,ATM BNI,-3.794,102.267
"3766711903",2602,atm,ATM BNI,-3.811,102.268
"3766713288",2602,atm,ATM BNI,-3.819,102.295
"3766715837",2602,atm,ATM BANK BENGKULU,-3.817,102.302
"3766716716",2602,atm,ATM BANK BENGKULU,-3.834,102.313
"3766718264",2602,atm,ATM BANK BENGKULU,-3.860,102.339
"3766719159",2602,atm,ATM BANK BENGKULU,-3.811,102.268
"3766720457",2602,atm,ATM BRI,-3.811,102.268
"3766721247",2602,atm,ATM BRI,-3.824,102.292
"3766721358",2602,atm,ATM BRI,-3.802,102.275
"3766721696",2602,atm,ATM BRI,-3.795,102.264
"3766722424",2602,atm,ATM BRI,-3.844,102.320
"3766722460",2602,atm,ATM BRI,-3.817,102.302
"3766722515",2602,atm,ATM MANDIRI,-3.817,102.302
"3766722796",2602,atm,ATM BRI,-3.767,102.270
"3766725106",2602,atm,ATM BRI,-3.815,102.296
"3766727504",2602,atm,ATM BRI,-3.794,102.267
"3766727505",2602,atm,ATM BRI,-3.825,102.305
"3766728762",2602,atm,ATM SYARIAH MANDIRI,-3.815,102.296
"3766729960",2602,atm,ATM BTN,-3.811,102.268
"3766730216",2602,atm,ATM BTN,-3.793,102.267
"3766732699",2602,atm,ATM MANDIRI,-3.766,102.270
"3766733825",2602,atm,ATM MANDIRI,-3.797,102.266
"3766734585",2602,atm,ATM MANDIRI,-3.821,102.288
"3766735034",2602,atm,ATM MANDIRI,-3.843,102.321
"3766737056",2602,atm,ATM BTN,-3.816,102.283
"3766737141",2602,atm,ATM BTN,-3.827,102.303
"3766737720",2602,atm,ATM BCA,-3.827,102.303
"3766738864",2602,atm,ATM BTN,-3.828,102.313
"3769956873",2602,atm,ATM BANK BENGKULU,-3.796,102.267
"3769956874",2602,atm,ATM BNI,-3.798,102.267
"3769956875",2602,atm,ATM DANAMON,-3.798,102.267
"3769974989",2602,atm,ATM MANDIRI,-3.792,102.255
"3769975134",2602,atm,ATM MEGA,-3.793,102.258
"3770023466",2602,atm,ATM BRI,-3.800,102.269
"3770023467",2602,atm,ATM BCA,-3.800,102.270
"3770023468",2602,atm,ATM MANDIRI,-3.800,102.271
"3774562174",2303,cafe,Club DeWelner,0.460,101.377
"3777195508",2951,comms_tower,,5.180,97.118
"3777196539",2951,comms_tower,,5.185,97.116
"3777196554",2951,comms_tower,,5.185,97.120
"3779795257",2951,comms_tower,,5.187,97.121
"3779797640",2951,comms_tower,,5.192,97.113
"3780447177",2301,restaurant,Bang Kumis,-2.923,104.711
"3780455665",2301,restaurant,KFC Simpang Bandara,-2.923,104.711
"3780457674",2301,restaurant,FRENCH,-2.924,104.710
"3780459158",2511,convenience,Alfamart,-2.923,104.710
"3780459680",2301,restaurant,Warnas Pak Suwandi,-2.922,104.711
"3780534447",2301,restaurant,RM Palapa,-2.914,104.647
"3780889382",2301,restaurant,Bakso Sidodadi Sudirman,-2.596,104.111
"3781007306",2301,restaurant,AMPERA MINANG,0.453,101.360
"3781008270",2016,market_place,WARUNG,0.453,101.361
"3781265554",2501,supermarket,Toko Endang,-2.305,103.895
"3781480033",2951,comms_tower,,5.206,97.107
"3783071159",2101,pharmacy,Kimia Farma,3.711,98.661
"3786919021",2001,police,Polisi Militer,3.579,98.680
"3786952952",2301,restaurant,,3.569,98.697
"3786960057",2016,market_place,Pasar Sambas,3.580,98.687
"3794177593",2951,comms_tower,,5.209,97.076
"3800399276",2951,comms_tower,,5.217,97.062
"3800992774",2951,comms_tower,,5.219,97.053
"3801808232",2951,comms_tower,,5.222,97.050
"3801967696",2951,comms_tower,,5.227,97.045
"3822822054",2951,comms_tower,,5.228,97.041
"3837863640",2951,comms_tower,,5.170,97.131
"3837867001",2951,comms_tower,,5.175,97.128
"3842683284",2301,restaurant,Sam's Bungalows Restaurant,3.550,98.116
"3842712563",2082,school,,3.544,98.130
"3844119628",2721,attraction,Surau Nagari,-0.478,100.459
"3844119751",2016,market_place,market,-1.596,99.214
"3844119754",2404,guesthouse,To Ilham Wisma,-1.598,99.213
"3844119993",2404,guesthouse,Nanaikoat,-1.579,99.197
"3865015196",2501,supermarket,Toko Baru,-4.634,105.077
"3874002169",2723,monument,Tugu Pahlawan,-5.409,105.258
"3874328045",2501,supermarket,Ramayana Payahkumbuh,-0.224,100.634
"3881192671",2001,police,Polsek Pancur Batu,3.476,98.597
"3881196626",2082,school,SD Negeri 6,3.472,98.597
"3881196629",2082,school,SMP Negeri 2,3.473,98.596
"3881196819",2601,bank,Pegadaian,3.476,98.597
"3881196959",2005,post_office,Kantor Pos Pancurbatu,3.475,98.597
"3881198572",2010,prison,Lapas Pancurbatu,3.475,98.596
"3881201155",2082,school,SD Negeri,3.462,98.595
"3881201868",2082,school,SMA Negeri 1,3.472,98.597
"3881202523",2724,memorial,Pemakaman Tiong-Hua,3.471,98.597
"3881203246",2082,school,SEKOLAH RAKYAT,3.469,98.596
"3881209321",2961,wastewater_plant,PT. Galata Lestarindo,3.452,98.602
"3881209678",2402,motel,Hotel Suani,3.454,98.603
"3881209792",2402,motel,Hotel Maharani,3.456,98.602
"3883471436",2009,courthouse,Pengadilan Negeri Pancurbatu,3.481,98.601
"3884421258",2082,school,SEKOLAH ERA UTAMA,3.478,98.597
"3884433899",2082,school,SEKOLAH JAYA,3.478,98.596
"3885554696",2110,hospital,Rumah Sakit (RS) Ibnu Sina,-0.222,100.633
"3894007659",2082,school,SD Negeri Namo Keling,3.368,98.559
"3894572271",2110,hospital,Klinik Arapenta,3.481,98.597
"3904953752",2082,school,Pesantren Lau Bakeri,3.477,98.524
"3907094684",2404,guesthouse,Bpk. Dodi,3.477,98.578
"3907104060",2742,viewpoint,Wisata Alam Armaya,3.470,98.567
"3908448614",2543,doityourself,Ace Hardware,3.597,98.675
"3908448615",2512,clothes,Ayam Mas,3.583,98.694
"3908448616",2601,bank,BCA KCP Asia Mega Mas,3.586,98.703
"3908448617",2601,bank,BCA KCU Asia,3.586,98.695
"3908448618",2601,bank,CIMB Niaga Bukit Barisan,3.592,98.679
"3908448619",2301,restaurant,Camar Seafood and Minang Restaurant,3.585,98.694
"3908448620",2502,bakery,,3.590,98.692
"3908448621",2303,cafe,Coffee Corner,3.587,98.693
"3908448625",2303,cafe,Kok Tong,3.589,98.691
"3908448626",2301,restaurant,Mie Pangsit Akun,3.588,98.693
"3908448627",2301,restaurant,Mie Pansit Awai,3.588,98.695
"3908448628",2082,school,Perguruan Kristen Budi Murni 3,3.587,98.686
"3908448630",2084,college,Perguruan Tinggi Institut Teknologi Manajemen Internasional,3.586,98.703
"3908448631",2111,clinic,PhysioCare,3.583,98.693
"3908448632",2561,hairdresser,Sir Salon,3.588,98.692
"3908448644",2302,fast_food,KFC,3.586,98.703
"3911883974",2302,fast_food,KFC,3.595,98.669
"3911883975",2543,doityourself,PT Kawan Lama Sejahtera,3.584,98.666
"3911883977",2541,car_dealership,Speedline Auto,3.603,98.670
"3912831276",2082,school,Anugerah Bangsa,3.692,98.662
"3912831277",2301,restaurant,Good Luck Restaurant,3.634,98.701
"3916243757",2404,guesthouse,Talitha guesthouse,3.204,98.505
"3921823157",2404,guesthouse,Permata Inn,3.593,98.670
"3922920962",2601,bank,"Bank Sumsel, Tanjung Raja",-3.341,104.775
"3922920980",2082,school,SMA Muhammadiyah Tanjung Raja,-3.338,104.773
"3925902627",2001,police,Koramil Pancurbatu,3.475,98.596
"3925910983",2016,market_place,Pasar Pancurbatu,3.477,98.597
"3925959902",2082,school,Sekolah Babar Sari,3.486,98.597
"3925965723",2082,school,SMP NEGERI 1,3.489,98.601
"3925970965",2082,school,SD Negeri 1,3.472,98.597
"3926027416",2012,community_centre,Jambur Uruk,3.433,98.603
"3926050290",2082,school,SEKOLAH AL WASHLIYAH,3.483,98.597
"3926059529",2008,town_hall,KEPALA DESA BARU,3.488,98.600
"3926061061",2082,school,SEKOLAH METHODIST,3.488,98.598
"3926061065",2601,bank,BRI Pancur Batu,3.481,98.597
"3926063261",2601,bank,Bank Mandiri,3.481,98.597
"3926065666",2601,bank,Bank Sumut,3.480,98.597
"3926073823",2590,vending_machine,PU-PPK 18,3.461,98.598
"3926074791",2101,pharmacy,PT. Varse,3.458,98.601
"3926075634",2601,bank,CU.MANDIRI,3.472,98.596
"3926081787",2082,school,SEKOLAH BAKTI,3.479,98.596
"3926528049",2511,convenience,Indomaret,-5.399,105.207
"3932299816",2082,school,SD Negeri Durin Simbelang,3.435,98.602
"3933305522",2083,kindergarten,Sejahtera Karyaprima (Pengangkutan SK),3.721,98.669
"3935425972",2252,pitch,Lapangan RAS,3.746,96.841
"3935439131",2082,school,TPA,3.745,96.842
"3935452013",2099,public_building,Kantor Keuchik Babah Lhung,3.746,96.841
"3935467698",2082,school,Pesantren MADU,3.747,96.842
"3935547051",2082,school,SD N2 MATA IE,3.748,96.845
"3935944016",2082,school,SMP,3.746,96.841
"3935944017",2083,kindergarten,TK Aneuk Meutuwah,3.746,96.841
"3936079793",2301,restaurant,warung,3.749,96.851
"3936079794",2301,restaurant,warung,3.750,96.851
"3950000540",2016,market_place,Pasar Tempel Rajabasa,-5.367,105.235
"3950002357",2082,school,SLB PKK Propinsi Lampung,-5.381,105.301
"3950002634",2082,school,SD Negeri 1 Campang Raya,-5.418,105.327
